,Company Name,Date,Curr Rtg,Industry Type,years
15007,State Farm Lloyds Inc,2001-10-03,1,Insurance Brokers,0.0
15008,State Farm Lloyds Inc,2002-01-10,1,Insurance Brokers,0.27105279369186225
15009,State Farm Lloyds Inc,2002-05-17,1,Insurance Brokers,0.6187669835794027
15010,State Farm Lloyds Inc,2002-11-27,1,Insurance Brokers,1.1499209429351733
15011,State Farm Lloyds Inc,2005-09-09,1,Insurance Brokers,3.9343723690424857
15012,State Farm Lloyds Inc,2005-10-31,1,Insurance Brokers,4.076743533405888
15013,State Farm Lloyds Inc,2013-06-17,1,Insurance Brokers,11.70455245487587
15014,Worldwide Direct Auto Insurance Co,2001-10-03,1,,0.0
15015,Worldwide Direct Auto Insurance Co,2003-01-28,1,,1.3196711773684606
15016,Worldwide Direct Auto Insurance Co,2003-06-09,3,,1.6810749022909437
15017,Worldwide Insurance Co,2001-10-03,1,Life Insurance,0.0
15018,Worldwide Insurance Co,2003-01-28,1,Life Insurance,1.3196711773684606
15019,Worldwide Insurance Co,2003-06-09,3,Life Insurance,1.6810749022909437
15020,Great American Casualty Insurance Co,2001-10-03,1,Property & Casualty Insurance,0.0
15021,Great American Casualty Insurance Co,2010-10-05,1,Property & Casualty Insurance,9.004976145985202
15022,United Teacher Associates Ltd,2001-10-04,3,Managed Care,0.0
15023,Hartford Life & Accident Insurance Co,2001-10-04,1,Life Insurance,0.0
15024,Hartford Life & Accident Insurance Co,2002-10-16,1,Life Insurance,1.0321909416346673
15025,Hartford Life & Accident Insurance Co,2002-11-26,1,Life Insurance,1.144445128921196
15026,Hartford Life & Accident Insurance Co,2003-05-12,1,Life Insurance,1.601675599088277
15027,Hartford Life & Accident Insurance Co,2003-05-20,1,Life Insurance,1.623578855144185
15028,Hartford Life & Accident Insurance Co,2012-03-21,1,Life Insurance,10.461542673703088
15029,Hartford Life & Accident Insurance Co,2014-04-15,1,Life Insurance,12.528662463979412
15030,Great American Lloyds Insurance Co,2001-10-04,1,Insurance Brokers,0.0
15031,Great American Lloyds Insurance Co,2003-03-16,1,Insurance Brokers,1.445614899689932
15032,UPC Polska LLC,2001-10-05,3,Cable Networks,0.0
15033,UPC Polska LLC,2001-11-30,4,Cable Networks,0.15332279239135643
15034,UPC Polska LLC,2003-05-23,4,Cable Networks,1.629054669158162
15035,UPC Polska LLC,2003-07-09,5,Cable Networks,1.7577362984866218
15036,Poland Communications LLC,2001-10-05,3,Cable Networks,0.0
15037,Poland Communications LLC,2001-11-30,4,Cable Networks,0.15332279239135643
15038,SONIFI Solutions Inc,2001-10-05,3,Cable Video Services,0.0
15039,SONIFI Solutions Inc,2002-01-23,3,Cable Video Services,0.30116977076873586
15040,SONIFI Solutions Inc,2008-06-13,3,Cable Video Services,6.688706818072924
15041,SONIFI Solutions Inc,2008-08-27,3,Cable Video Services,6.894049843597062
15042,SONIFI Solutions Inc,2008-12-05,3,Cable Video Services,7.167840544295912
15043,SONIFI Solutions Inc,2010-09-20,3,Cable Video Services,8.958431726866397
15044,SONIFI Solutions Inc,2012-05-10,3,Cable Video Services,10.595700117045524
15045,SONIFI Solutions Inc,2012-08-03,4,Cable Video Services,10.828422212639547
15046,SONIFI Solutions Inc,2012-11-29,4,Cable Video Services,11.151495239464191
15047,SONIFI Solutions Inc,2013-01-04,5,Cable Video Services,11.250059891715777
15048,Agilysys Inc,2001-10-05,3,Enterprise Software,0.0
15049,Agilysys Inc,2002-06-26,3,Enterprise Software,0.722807449844966
15050,Agilysys Inc,2003-01-14,3,Enterprise Software,1.2758646652566445
15051,Agilysys Inc,2003-05-27,3,Enterprise Software,1.640006297186116
15052,Agilysys Inc,2004-10-14,3,Enterprise Software,3.025387242722301
15053,National RE Corp,2001-10-05,1,Property & Casualty Insurance,0.0
15054,National RE Corp,2009-11-04,1,Property & Casualty Insurance,8.082301484630074
15055,National RE Corp,2010-02-04,1,Property & Casualty Insurance,8.334188929273017
15056,National RE Corp,2013-05-16,1,Property & Casualty Insurance,11.611463616638261
15057,Tenet Healthcare Corp,2001-10-05,2,Hospitals,0.0
15058,Tenet Healthcare Corp,2002-11-07,2,Hospitals,1.089686988781426
15059,Tenet Healthcare Corp,2003-01-22,2,Hospitals,1.2977679213125526
15060,Tenet Healthcare Corp,2003-06-23,2,Hospitals,1.7139297863748058
15061,Tenet Healthcare Corp,2003-07-10,3,Hospitals,1.7604742054936104
15062,Tenet Healthcare Corp,2003-10-23,3,Hospitals,2.0479544412274038
15063,Tenet Healthcare Corp,2004-01-28,3,Hospitals,2.313531420905289
15064,Tenet Healthcare Corp,2004-03-11,3,Hospitals,2.431261422205795
15065,Affiliated Computer Services Inc,2001-10-08,2,Information Technology (IT) Services,0.0
15066,Affiliated Computer Services Inc,2001-12-04,2,Information Technology (IT) Services,0.15606069939834494
15067,Affiliated Computer Services Inc,2004-08-04,2,Information Technology (IT) Services,2.8227821242051516
15068,Affiliated Computer Services Inc,2004-09-28,2,Information Technology (IT) Services,2.9733670095895195
15069,Affiliated Computer Services Inc,2006-01-27,3,Information Technology (IT) Services,4.303989814985934
15070,Affiliated Computer Services Inc,2006-06-20,3,Information Technology (IT) Services,4.698248423992279
15071,Affiliated Computer Services Inc,2006-09-29,3,Information Technology (IT) Services,4.974777031698118
15072,Affiliated Computer Services Inc,2007-02-06,3,Information Technology (IT) Services,5.330704942606625
15073,Affiliated Computer Services Inc,2007-03-07,3,Information Technology (IT) Services,5.410104245809292
15074,Affiliated Computer Services Inc,2007-03-20,3,Information Technology (IT) Services,5.445697036900142
15075,Affiliated Computer Services Inc,2008-01-03,3,Information Technology (IT) Services,6.23695216191982
15076,Affiliated Computer Services Inc,2009-09-28,3,Information Technology (IT) Services,7.972785204350535
15077,Ormet Corp,2001-10-08,3,Aluminum Smelting & Refining,0.0
15078,Ormet Corp,2002-12-18,4,Aluminum Smelting & Refining,1.1937274550469894
15079,Roadway LLC,2001-10-08,2,Trucking,0.0
15080,Roadway LLC,2003-06-13,2,Trucking,1.678336995283955
15081,Roadway LLC,2003-12-12,2,Trucking,2.1766360705558636
15082,Roadway LLC,2005-02-28,2,Trucking,3.392266781658761
15083,Roadway LLC,2005-05-24,2,Trucking,3.624988877252784
15084,Roadway LLC,2007-10-29,2,Trucking,6.056250299458579
15085,Roadway LLC,2007-12-13,3,Trucking,6.179456114773061
15086,Roadway LLC,2008-02-21,3,Trucking,6.371109605262257
15087,Roadway LLC,2008-04-25,3,Trucking,6.546335653709521
15088,Roadway LLC,2008-10-24,3,Trucking,7.04463472898143
15089,Roadway LLC,2008-11-19,3,Trucking,7.115820311163131
15090,Roadway LLC,2008-12-04,4,Trucking,7.156888916267959
15091,Haynes International Inc/Old,2001-10-08,4,Fabricated Metal & Hardware Manufacturing,0.0
15092,Haynes International Inc/Old,2003-08-19,4,Fabricated Metal & Hardware Manufacturing,1.8617767647521852
15093,Haynes International Inc/Old,2004-01-06,4,Fabricated Metal & Hardware Manufacturing,2.245083745730576
15094,Haynes International Inc/Old,2004-03-01,5,Fabricated Metal & Hardware Manufacturing,2.395668631114944
15095,Puget Sound Energy Inc,2001-10-08,2,Integrated Utilities,0.0
15096,Puget Sound Energy Inc,2001-10-30,2,Integrated Utilities,0.06023395415374717
15097,Puget Sound Energy Inc,2002-03-20,2,Integrated Utilities,0.4462788421391267
15098,Puget Sound Energy Inc,2002-07-18,2,Integrated Utilities,0.7748276829777476
15099,Puget Sound Energy Inc,2007-10-26,2,Integrated Utilities,6.048036578437613
15100,Puget Sound Energy Inc,2009-01-16,2,Integrated Utilities,7.274618917568464
15101,Puget Sound Energy Inc,2020-07-23,2,Integrated Electric Utilities,18.790255788962128
15102,Puget Sound Energy Inc,2020-08-21,2,Integrated Electric Utilities,18.869655092164795
15103,Northwest Natural Gas Co,2001-10-08,1,Natural Gas Distributors,0.0
15104,Northwest Natural Gas Co,2002-07-25,1,Natural Gas Distributors,0.7939930320266673
15105,Northwest Natural Gas Co,2005-01-04,1,Natural Gas Distributors,3.241681896274393
15106,Northwest Natural Gas Co,2006-02-28,1,Natural Gas Distributors,4.391602839209566
15107,Northwest Natural Gas Co,2010-01-25,1,Natural Gas Distributors,8.298596138182166
15108,ARI Mutual Insurance Co,2001-10-09,3,Property & Casualty Insurance,0.0
15109,ARI Mutual Insurance Co,2003-01-03,3,Property & Casualty Insurance,1.2347960601518169
15110,ARI Casualty Co,2001-10-09,3,Financial Guarantee Premiums,0.0
15111,ARI Casualty Co,2003-01-03,3,Financial Guarantee Premiums,1.2347960601518169
15112,Burlington Resources Capital II,2001-10-09,1,,0.0
15113,Burlington Resources Capital II,2001-11-07,2,,0.07939930320266672
15114,Burlington Resources Inc,2001-10-09,1,Crude Oil & Natural Gas Exploration & Production,0.0
15115,Burlington Resources Inc,2001-11-07,2,Crude Oil & Natural Gas Exploration & Production,0.07939930320266672
15116,Burlington Resources Inc,2005-12-14,2,Crude Oil & Natural Gas Exploration & Production,4.180783999671451
15117,Imperial Casualty & Indemnity,2001-10-09,3,,0.0
15118,Burlington Resources Capital,2001-10-09,1,,0.0
15119,Burlington Resources Capital,2001-11-07,2,,0.07939930320266672
15120,Interep National Radio Sales Inc,2001-10-10,3,Media Representatives,0.0
15121,Interep National Radio Sales Inc,2002-03-21,4,Media Representatives,0.4435409351321382
15122,Interep National Radio Sales Inc,2002-06-12,4,Media Representatives,0.6707872167121843
15123,Interep National Radio Sales Inc,2004-06-04,4,Media Representatives,2.6502939827648753
15124,Interep National Radio Sales Inc,2008-04-01,5,Media Representatives,6.47515007152782
15125,Telemundo Holdings Inc,2001-10-11,3,Local TV Broadcasting,0.0
15126,Falcon Products Inc,2001-10-11,3,Office Furniture Manufacturing,0.0
15127,Falcon Products Inc,2002-02-13,3,Office Furniture Manufacturing,0.3422383758735634
15128,Falcon Products Inc,2003-11-04,3,Office Furniture Manufacturing,2.064381883269335
15129,Falcon Products Inc,2004-01-06,3,Office Furniture Manufacturing,2.236870024709611
15130,Falcon Products Inc,2004-03-18,4,Office Furniture Manufacturing,2.4339993292127833
15131,Falcon Products Inc,2004-12-15,5,Office Furniture Manufacturing,3.1787100351136575
15132,Telemundo Group Inc,2001-10-11,3,Local TV Broadcasting,0.0
15133,FNA Liquidating Inc,2001-10-12,3,Household Appliances Manufacturing,0.0
15134,FNA Liquidating Inc,2004-01-30,3,Household Appliances Manufacturing,2.299841885870346
15135,FNA Liquidating Inc,2004-10-08,4,Household Appliances Manufacturing,2.9897944516314503
15136,FNA Liquidating Inc,2005-03-18,4,Household Appliances Manufacturing,3.4305974797566
15137,FNA Liquidating Inc,2005-07-01,4,Household Appliances Manufacturing,3.7180777154903932
15138,FNA Liquidating Inc,2007-08-22,5,Household Appliances Manufacturing,5.859120994955406
15139,Vectren Capital Corp,2001-10-12,1,Gas Distribution,0.0
15140,Ocean Spray Cranberries Inc,2001-10-12,1,Food Crop Production,0.0
15141,Ocean Spray Cranberries Inc,2003-03-11,1,Food Crop Production,1.4100221085990814
15142,Ocean Spray Cranberries Inc,2004-02-17,2,Food Crop Production,2.3491242119961395
15143,Ocean Spray Cranberries Inc,2004-06-10,2,Food Crop Production,2.6612456107928293
15144,Ocean Spray Cranberries Inc,2007-08-31,2,Food Crop Production,5.883762158018303
15145,Ocean Spray Cranberries Inc,2008-04-28,2,Food Crop Production,6.543597746702533
15146,Ocean Spray Cranberries Inc,2009-09-02,2,Food Crop Production,7.890647994140879
15147,Ocean Spray Cranberries Inc,2009-12-29,1,Food Crop Production,8.213721020965522
15148,Ocean Spray Cranberries Inc,2014-06-24,2,Food Crop Production,12.6984126984127
15149,Ocean Spray Cranberries Inc,2015-03-19,2,Food Crop Production,13.43217177628562
15150,Ocean Spray Cranberries Inc,2015-05-27,2,Food Crop Production,13.621087359767825
15151,Great Lakes Chemical Corp,2001-10-12,1,Specialty Chemicals Manufacturing,0.0
15152,Great Lakes Chemical Corp,2002-01-11,1,Specialty Chemicals Manufacturing,0.24914953763595418
15153,Great Lakes Chemical Corp,2004-02-25,1,Specialty Chemicals Manufacturing,2.3710274680520476
15154,Great Lakes Chemical Corp,2004-09-02,2,Specialty Chemicals Manufacturing,2.891229799379864
15155,Great Lakes Chemical Corp,2005-03-09,2,Specialty Chemicals Manufacturing,3.4059563166937035
15156,Great Lakes Chemical Corp,2005-07-05,3,Specialty Chemicals Manufacturing,3.7290293435183473
15157,Providian National Bank/Tilton NH,2001-10-12,2,Banks,0.0
15158,Providian National Bank/Tilton NH,2001-10-30,3,Banks,0.049282326125793134
15159,Providian National Bank/Tilton NH,2001-11-30,3,Banks,0.13415744334243687
15160,Providian National Bank/Tilton NH,2005-06-06,3,Banks,3.6496300403156807
15161,Providian National Bank/Tilton NH,2005-10-02,1,Banks,3.9727030671403245
15162,Providian Financial Corp,2001-10-12,3,Credit Card Issuing,0.0
15163,Providian Financial Corp,2001-10-30,3,Credit Card Issuing,0.049282326125793134
15164,Providian Financial Corp,2001-11-30,3,Credit Card Issuing,0.13415744334243687
15165,Providian Financial Corp,2005-06-06,3,Credit Card Issuing,3.6496300403156807
15166,Providian Financial Corp,2005-10-02,1,Credit Card Issuing,3.9727030671403245
15167,FC Liquidating Inc,2001-10-12,3,Commercial & Residential Building Equipment & Systems Manufacturing,0.0
15168,FC Liquidating Inc,2004-01-30,3,Commercial & Residential Building Equipment & Systems Manufacturing,2.299841885870346
15169,FC Liquidating Inc,2004-10-08,4,Commercial & Residential Building Equipment & Systems Manufacturing,2.9897944516314503
15170,FC Liquidating Inc,2005-03-18,4,Commercial & Residential Building Equipment & Systems Manufacturing,3.4305974797566
15171,FC Liquidating Inc,2005-07-01,4,Commercial & Residential Building Equipment & Systems Manufacturing,3.7180777154903932
15172,FC Liquidating Inc,2007-08-22,5,Commercial & Residential Building Equipment & Systems Manufacturing,5.859120994955406
15173,Talen Energy Supply LLC,2001-10-15,2,Electricity Networks,0.0
15174,Talen Energy Supply LLC,2010-04-28,2,Electricity Networks,8.534056140783179
15175,Talen Energy Supply LLC,2010-10-27,2,Electricity Networks,9.032355216055088
15176,Talen Energy Supply LLC,2011-03-02,2,Electricity Networks,9.37733149893564
15177,Talen Energy Supply LLC,2011-04-15,2,Electricity Networks,9.497799407243134
15178,Talen Energy Supply LLC,2014-05-05,2,Electricity Networks,12.553303627042308
15179,Talen Energy Supply LLC,2014-05-30,3,Electricity Networks,12.621751302217021
15180,Talen Energy Supply LLC,2014-06-11,3,Electricity Networks,12.654606186300882
15181,Talen Energy Supply LLC,2015-05-28,3,Electricity Networks,13.615611545753849
15182,Talen Energy Supply LLC,2015-07-21,3,Electricity Networks,13.763458524131227
15183,Talen Energy Supply LLC,2015-10-13,3,Electricity Networks,13.993442712718263
15184,Talen Energy Supply LLC,2020-03-26,3,Electric Transmission & Distribution,18.445279506081576
15185,Talen Energy Supply LLC,2021-03-03,3,Electric Transmission & Distribution,19.381643702471646
15186,STC Broadcasting Inc,2001-10-15,3,Local TV & Radio Broadcast,0.0
15187,STC Broadcasting Inc,2002-02-21,3,Local TV & Radio Broadcast,0.3531900039015175
15188,Transcontinental Gas Pipe Line Co LLC,2001-10-16,2,Midstream - Oil & Gas,0.0
15189,Transcontinental Gas Pipe Line Co LLC,2002-02-01,2,Midstream - Oil & Gas,0.29569395675475885
15190,Transcontinental Gas Pipe Line Co LLC,2002-05-28,2,Midstream - Oil & Gas,0.6132911695654257
15191,Transcontinental Gas Pipe Line Co LLC,2002-07-23,3,Midstream - Oil & Gas,0.7666139619567822
15192,Transcontinental Gas Pipe Line Co LLC,2002-07-25,3,Midstream - Oil & Gas,0.7720897759707592
15193,Transcontinental Gas Pipe Line Co LLC,2003-05-23,3,Midstream - Oil & Gas,1.5989376920812886
15194,Transcontinental Gas Pipe Line Co LLC,2006-05-04,3,Midstream - Oil & Gas,4.547663538607911
15195,Transcontinental Gas Pipe Line Co LLC,2007-03-19,3,Midstream - Oil & Gas,5.421055873837245
15196,Transcontinental Gas Pipe Line Co LLC,2007-05-21,3,Midstream - Oil & Gas,5.593544015277521
15197,Transcontinental Gas Pipe Line Co LLC,2007-11-09,2,Midstream - Oil & Gas,6.064464020479544
15198,Transcontinental Gas Pipe Line Co LLC,2011-02-16,2,Midstream - Oil & Gas,9.336262893830812
15199,Transcontinental Gas Pipe Line Co LLC,2012-03-05,2,Midstream - Oil & Gas,10.384881277507409
15200,Transcontinental Gas Pipe Line Co LLC,2015-06-22,2,Midstream - Oil & Gas,13.681321313921572
15201,Transcontinental Gas Pipe Line Co LLC,2015-09-28,2,Midstream - Oil & Gas,13.949636200606447
15202,Transcontinental Gas Pipe Line Co LLC,2015-12-30,2,Midstream - Oil & Gas,14.204261552256378
15203,Transcontinental Gas Pipe Line Co LLC,2016-01-26,2,Midstream - Oil & Gas,14.278185041445067
15204,Transcontinental Gas Pipe Line Co LLC,2016-02-23,2,Midstream - Oil & Gas,14.354846437640745
15205,Transcontinental Gas Pipe Line Co LLC,2017-03-24,2,Midstream - Oil & Gas,15.436319705401207
15206,Northwest Pipeline LLC,2001-10-16,2,Dry Natural Gas Pipelines,0.0
15207,Northwest Pipeline LLC,2002-02-01,2,Dry Natural Gas Pipelines,0.29569395675475885
15208,Northwest Pipeline LLC,2002-05-28,2,Dry Natural Gas Pipelines,0.6132911695654257
15209,Northwest Pipeline LLC,2002-07-23,3,Dry Natural Gas Pipelines,0.7666139619567822
15210,Northwest Pipeline LLC,2002-07-25,3,Dry Natural Gas Pipelines,0.7720897759707592
15211,Northwest Pipeline LLC,2003-05-23,3,Dry Natural Gas Pipelines,1.5989376920812886
15212,Northwest Pipeline LLC,2006-05-04,3,Dry Natural Gas Pipelines,4.547663538607911
15213,Northwest Pipeline LLC,2007-03-19,3,Dry Natural Gas Pipelines,5.421055873837245
15214,Northwest Pipeline LLC,2007-05-21,3,Dry Natural Gas Pipelines,5.593544015277521
15215,Northwest Pipeline LLC,2007-11-09,2,Dry Natural Gas Pipelines,6.064464020479544
15216,Northwest Pipeline LLC,2011-02-16,2,Dry Natural Gas Pipelines,9.336262893830812
15217,Northwest Pipeline LLC,2012-03-05,2,Dry Natural Gas Pipelines,10.384881277507409
15218,Northwest Pipeline LLC,2015-06-22,2,Dry Natural Gas Pipelines,13.681321313921572
15219,Northwest Pipeline LLC,2015-09-28,2,Dry Natural Gas Pipelines,13.949636200606447
15220,Northwest Pipeline LLC,2015-12-30,2,Dry Natural Gas Pipelines,14.204261552256378
15221,Northwest Pipeline LLC,2016-01-26,2,Dry Natural Gas Pipelines,14.278185041445067
15222,Northwest Pipeline LLC,2016-02-23,2,Dry Natural Gas Pipelines,14.354846437640745
15223,Northwest Pipeline LLC,2017-03-24,2,Dry Natural Gas Pipelines,15.436319705401207
15224,Texas Gas Transmission LLC,2001-10-16,2,Midstream - Oil & Gas,0.0
15225,Texas Gas Transmission LLC,2002-02-01,2,Midstream - Oil & Gas,0.29569395675475885
15226,Texas Gas Transmission LLC,2002-05-28,2,Midstream - Oil & Gas,0.6132911695654257
15227,Texas Gas Transmission LLC,2002-07-23,3,Midstream - Oil & Gas,0.7666139619567822
15228,Texas Gas Transmission LLC,2002-07-25,3,Midstream - Oil & Gas,0.7720897759707592
15229,Texas Gas Transmission LLC,2003-04-14,3,Midstream - Oil & Gas,1.4921593188087368
15230,Texas Gas Transmission LLC,2003-05-22,2,Midstream - Oil & Gas,1.5961997850743002
15231,Texas Gas Transmission LLC,2004-11-22,2,Midstream - Oil & Gas,3.1020486389179793
15232,Texas Gas Transmission LLC,2005-01-12,2,Midstream - Oil & Gas,3.241681896274393
15233,Texas Gas Transmission LLC,2005-08-16,2,Midstream - Oil & Gas,3.833069809783911
15234,Texas Gas Transmission LLC,2005-11-07,2,Midstream - Oil & Gas,4.060316091363957
15235,Texas Gas Transmission LLC,2008-03-17,2,Midstream - Oil & Gas,6.417654024381062
15236,Texas Gas Transmission LLC,2014-02-10,2,Midstream - Oil & Gas,12.320581531448283
15237,Williams Cos Inc/The,2001-10-16,2,Midstream - Oil & Gas,0.0
15238,Williams Cos Inc/The,2002-02-01,2,Midstream - Oil & Gas,0.29569395675475885
15239,Williams Cos Inc/The,2002-05-28,2,Midstream - Oil & Gas,0.6132911695654257
15240,Williams Cos Inc/The,2002-07-23,3,Midstream - Oil & Gas,0.7666139619567822
15241,Williams Cos Inc/The,2002-07-25,3,Midstream - Oil & Gas,0.7720897759707592
15242,Williams Cos Inc/The,2003-05-23,3,Midstream - Oil & Gas,1.5989376920812886
15243,Williams Cos Inc/The,2006-05-04,3,Midstream - Oil & Gas,4.547663538607911
15244,Williams Cos Inc/The,2007-03-19,3,Midstream - Oil & Gas,5.421055873837245
15245,Williams Cos Inc/The,2007-05-21,3,Midstream - Oil & Gas,5.593544015277521
15246,Williams Cos Inc/The,2007-11-09,2,Midstream - Oil & Gas,6.064464020479544
15247,Williams Cos Inc/The,2011-02-16,2,Midstream - Oil & Gas,9.336262893830812
15248,Williams Cos Inc/The,2012-03-05,2,Midstream - Oil & Gas,10.384881277507409
15249,Williams Cos Inc/The,2014-06-16,3,Midstream - Oil & Gas,12.665557814328837
15250,Williams Cos Inc/The,2015-05-13,3,Midstream - Oil & Gas,13.571805033642033
15251,Williams Cos Inc/The,2015-06-22,3,Midstream - Oil & Gas,13.681321313921574
15252,Williams Cos Inc/The,2015-09-28,3,Midstream - Oil & Gas,13.949636200606447
15253,Williams Cos Inc/The,2015-12-30,3,Midstream - Oil & Gas,14.204261552256378
15254,Williams Cos Inc/The,2016-01-26,3,Midstream - Oil & Gas,14.278185041445068
15255,Williams Cos Inc/The,2016-05-26,3,Midstream - Oil & Gas,14.609471789290676
15256,Williams Cos Inc/The,2016-08-04,3,Midstream - Oil & Gas,14.801125279779873
15257,Williams Cos Inc/The,2017-03-24,3,Midstream - Oil & Gas,15.436319705401207
15258,Alliant Energy Resources LLC,2001-10-17,1,Other Financial Services,0.0
15259,Alliant Energy Resources LLC,2002-12-06,2,Other Financial Services,1.1362314079002307
15260,Alliant Energy Resources LLC,2013-01-11,1,Other Financial Services,11.236370356680837
15261,Wisconsin Power & Light Co,2001-10-17,1,Integrated Utilities,0.0
15262,Wisconsin Power & Light Co,2002-12-06,1,Integrated Utilities,1.1362314079002307
15263,Wisconsin Power & Light Co,2013-01-11,1,Integrated Utilities,11.236370356680837
15264,Iowa Southern Utilities Co,2001-10-17,1,Integrated Utilities,0.0
15265,Interstate Power Co,2001-10-17,1,Integrated Utilities,0.0
15266,Alliant Energy Corp,2001-10-17,1,Integrated Utilities,0.0
15267,Alliant Energy Corp,2002-12-06,2,Integrated Utilities,1.1362314079002307
15268,Alliant Energy Corp,2013-01-11,1,Integrated Utilities,11.236370356680837
15269,Wisconsin Gas LLC,2001-10-18,1,Gas Distribution,0.0
15270,Wisconsin Gas LLC,2003-03-07,1,Gas Distribution,1.3826430385291963
15271,Wisconsin Gas LLC,2013-11-26,1,Gas Distribution,12.10702478490318
15272,Wisconsin Gas LLC,2013-12-09,1,Gas Distribution,12.14261757599403
15273,Trenwick America Corp,2001-10-18,2,Property & Casualty Insurance,0.0
15274,Trenwick America Corp,2002-08-02,3,Property & Casualty Insurance,0.7885172180126901
15275,Trenwick America Corp,2002-10-21,3,Property & Casualty Insurance,1.0075497785717706
15276,Trenwick America Corp,2002-10-29,3,Property & Casualty Insurance,1.029453034627679
15277,Trenwick America Corp,2002-11-11,4,Property & Casualty Insurance,1.0650458257185293
15278,Trenwick America Corp,2003-01-31,4,Property & Casualty Insurance,1.2868162932845986
15279,Trenwick America Corp,2003-03-04,4,Property & Casualty Insurance,1.3744293175082307
15280,Trenwick America Corp,2003-04-02,5,Property & Casualty Insurance,1.4538286207108975
15281,IndyMac Bancorp Inc,2001-10-18,3,Mortgage Finance,0.0
15282,IndyMac Bancorp Inc,2006-11-20,2,Mortgage Finance,5.089769125991635
15283,IndyMac Bancorp Inc,2007-12-10,3,Mortgage Finance,6.14386332368221
15284,IndyMac Bancorp Inc,2008-05-12,3,Mortgage Finance,6.565501002758441
15285,IndyMac Bancorp Inc,2008-07-09,4,Mortgage Finance,6.724299609163774
15286,IndyMac Bancorp Inc,2008-07-14,5,Mortgage Finance,6.737989144198717
15287,Majestic Investor Holdings LLC,2001-10-22,3,Casino Hotels,0.0
15288,LaSalle Bank Midwest NA,2001-10-22,1,Banks,0.0
15289,LaSalle Bank Midwest NA,2002-09-23,1,Banks,0.9199367543481386
15290,LaSalle Bank Midwest NA,2007-04-23,1,Banks,5.500455177039912
15291,LaSalle Bank Midwest NA,2007-10-01,1,Banks,5.941258205165062
15292,LaSalle Bank Midwest NA,2008-09-15,1,Banks,6.89952565761104
15293,LaSalle Bank Midwest NA,2008-12-19,1,Banks,7.159626823274948
15294,LaSalle Bank Midwest NA,2009-05-04,1,Banks,7.531982176225385
15295,LaSalle Bank Midwest NA,2009-05-08,1,Banks,7.542933804253339
15296,LaSalle Bank Midwest NA,2012-04-05,1,Banks,10.453328952682122
15297,Bank of North Georgia,2001-10-23,1,Banks,0.0
15298,Bank of North Georgia,2007-10-26,1,Banks,6.006967973332785
15299,Bank of North Georgia,2007-12-19,1,Banks,6.154814951710165
15300,Bank of North Georgia,2009-01-28,1,Banks,7.266405196547499
15301,Bank of North Georgia,2009-05-04,1,Banks,7.529244269218395
15302,Bank of North Georgia,2009-06-17,3,Banks,7.64971217752589
15303,Bank of North Georgia,2010-02-08,3,Banks,8.295858231175178
15304,Bank of North Georgia,2010-05-05,3,Banks,8.53131823377619
15305,Valley National Bancorp,2001-10-23,1,Corporate Banking,0.0
15306,Valley National Bancorp,2011-12-13,2,Corporate Banking,10.138469646878443
15307,Valley National Bancorp,2015-05-28,2,Corporate Banking,13.59370828969794
15308,Valley National Bancorp,2015-06-15,2,Corporate Banking,13.642990615823733
15309,Valley National Bancorp,2017-07-26,2,Corporate Banking,15.756654825218861
15310,Valley National Bancorp,2017-12-20,2,Corporate Banking,16.15912715524617
15311,Comstock Resources Inc,2001-10-23,3,Natural Gas Production,0.0
15312,Comstock Resources Inc,2004-02-13,3,Natural Gas Production,2.308055606891312
15313,Comstock Resources Inc,2012-02-07,3,Natural Gas Production,10.2917924392698
15314,Comstock Resources Inc,2012-05-08,3,Natural Gas Production,10.540941976905755
15315,Comstock Resources Inc,2015-04-30,3,Natural Gas Production,13.517046893502261
15316,Comstock Resources Inc,2016-02-04,5,Natural Gas Production,14.283660855459043
15317,AIMCO Properties LP,2001-10-24,3,Real Estate Services,0.0
15318,AIMCO Properties LP,2015-03-19,2,Real Estate Services,13.399316892201757
15319,AIMCO Properties LP,2020-09-15,2,Apartment REIT,18.89429625522769
15320,Atmel Corp,2001-10-24,3,Microcontrollers,0.0
15321,Healthcare Management Alternatives Inc,2001-10-25,2,,0.0
15322,Partners National Health Plans of Indiana Inc,2001-10-25,4,Managed Care,0.0
15323,Schuler Homes Inc,2001-10-25,3,Homebuilders,0.0
15324,Meditrust Exercisable Put Options Securities Trust,2001-10-26,3,Health Care REIT,0.0
15325,Meditrust Exercisable Put Options Securities Trust,2002-04-02,3,Health Care REIT,0.4325893071041842
15326,Optima Health Plan,2001-10-26,3,Managed Care,0.0
15327,BMO Bankcorp Inc,2001-10-29,1,Banks,0.0
15328,BMO Bankcorp Inc,2007-05-17,1,Banks,5.546999596158717
15329,BMO Bankcorp Inc,2007-06-08,1,Banks,5.607233550312464
15330,Brunswick Corp/DE,2001-10-29,2,Leisure Boats & Yachts Building,0.0
15331,Brunswick Corp/DE,2002-02-05,2,Leisure Boats & Yachts Building,0.27105279369186225
15332,Brunswick Corp/DE,2004-05-20,2,Leisure Boats & Yachts Building,2.557205144527266
15333,Brunswick Corp/DE,2007-07-20,2,Leisure Boats & Yachts Building,5.722225644605981
